Have,Hide?,Item,Slot,Skill,Min Level,Work %,XP %,Plus XP,Chest %,Fine Mat %,Dbl Rewards,Dbl Action,Minus Steps,Minus Steps %,Craft Outcome,No Mats %,Bird Nest %,Find Gems %,Ad Guild Token %,Collectible %,Gain 1-10 Coins %,Roll Gem Pouch Table %,Find 1 Coin Pouch %,Res.,Res.,Keywords,Region,Underwater Only,Chest From,Chest Drop %,Activity From,Activity Drop %,Activity Drop 1/X,Item Copy,Clean Item Name,Quality / Rarity,Rarity Sort,UUID,Export Name
FALSE,FALSE,Flowing Pocketwatch,Tool,Global,,,,,,,,,,5,,,,,,,,,,,,,,FALSE,Erdwise,0.000100,,,-,Flowing Pocketwatch,Flowing Pocketwatch,ethereal,6,item-flowing_pocketwatch-16ce5841-f9ed-4a0e-95f9-793292f77c13,flowing_pocketwatch
FALSE,FALSE,Catch Bucket,Tool,Fishing,5,,,,4,8,,,,,,,,,,,,,,,,,,FALSE,Fishing,0.100000,,,-,Catch Bucket,Catch Bucket,common,1,ffdb03d9-9b32-4ccd-83a2-63e9b1352d83,catch_bucket
FALSE,FALSE,Squishy Flip Flops,Feet,Fishing,5,,,1,,,1.00,,,,,,,,,,,,,,,,,FALSE,Fishing,0.100000,,,-,Squishy Flip Flops,Squishy Flip Flops,common,1,item-squishy_flip_flops-7e1c30e6-bc1d-479a-9d7b-27c4581becfd,squishy_flip_flops
FALSE,FALSE,Cool Sunglasses,Head,Fishing,7,,,,,15,,,,,,,,,,,,,,,,,,FALSE,Fishing,0.025000,,,-,Cool Sunglasses,Cool Sunglasses,uncommon,2,item-cool_sunglasses-a26af474-3cbd-40c1-8088-1665144a29a0,cool_sunglasses
FALSE,FALSE,Sturdy Fishing Rod Rest,Tool,Fishing,13,14,-5,,,12,,,,,,,,,,,,,,,,,,FALSE,Fishing,0.025000,,,-,Sturdy Fishing Rod Rest,Sturdy Fishing Rod Rest,uncommon,2,8dc66622-7c44-4b11-8db2-9e44da5bc21c,sturdy_fishing_rod_rest
FALSE,FALSE,Breezy Shirt,Chest,Fishing,9,4,4,,4,4,4.00,4.00,,,,,,,,,,,,,,,,FALSE,Fishing,0.008333,,,-,Breezy Shirt,Breezy Shirt,rare,3,item-breezy_shirt-ee1a03e1-046a-4329-bb72-f423d21b8b9a,breezy_shirt
FALSE,FALSE,Fisherman's Hat,Head,Fishing,15,,12,2,5,,,,,,,,,,,,,,,,,,,FALSE,Fishing,0.008333,,,-,Fisherman's Hat,Fisherman's Hat,rare,3,item-fisherman's_hat-1808602c-e64a-4716-81fe-8cd34e1f5ce2,fishermans_hat
FALSE,FALSE,Wading Shoes,Feet,Fishing,24,11,,,5,18,,,,,,,,,,,,,,,,,,FALSE,Fishing,0.008333,,,-,Wading Shoes,Wading Shoes,rare,3,item-wading_shoes-d4bcb767-2cce-4e24-9ab1-201fa0455a5e,wading_shoes
FALSE,FALSE,Fisherman's Trousers,Legs,Fishing,19,25,,,,,,4.00,,,,,,,,,,,,,,,,FALSE,Fishing,0.003750,,,-,Fisherman's Trousers,Fisherman's Trousers,epic,4,item-fisherman's_trousers-4d340505-b94f-453c-a3a0-456687019354,fishermans_trousers
FALSE,FALSE,Fishing Guidebook,Tool,Fishing,30,-10,,,,,,16.00,,,,,,,,,,,,,,,,FALSE,Fishing,0.003750,,,-,Fishing Guidebook,Fishing Guidebook,epic,4,item-fishing_guidebook-a85ed4b6-5a39-442e-8207-9be96f0cfaba,fishing_guidebook
FALSE,FALSE,Angler Gloves,Hands,Fishing,35,,,,5,,5.00,,,,,,,,,5,,,,,,lightSource,,FALSE,Fishing,0.001000,,,-,Angler Gloves,Angler Gloves,legendary,5,ccce4e99-96f6-4011-9f5f-c037006c03e4,angler_gloves
FALSE,FALSE,Angler Gloves (Glo),Hands,Global,35,,,,5,,,,,,,,,,,5,,,,,,lightSource,,FALSE,,,Chest Dupe,,-,Angler Gloves (Glo),Angler Gloves,legendary,5,ccce4e99-96f6-4011-9f5f-c037006c03e4,angler_gloves
FALSE,FALSE,Foraging Shirt,Chest,Foraging,7,7,,,3,,,,,,,,,,,,,,,,,,,FALSE,Foraging,0.040000,,,-,Foraging Shirt,Foraging Shirt,common,1,item-foraging_shirt-21ee4c00-4747-4904-a094-3578cf9f6c3c,foraging_shirt
FALSE,FALSE,Foraging Shorts,Legs,Foraging,7,6,,,,,,2.00,,,,,,,,,,,,,,,,FALSE,Foraging,0.040000,,,-,Foraging Shorts,Foraging Shorts,common,1,item-foraging_shorts-985d4b4d-e705-4866-b179-f39a3b824fd0,foraging_shorts
FALSE,FALSE,Non-Waterproof Boots,Feet,Foraging,9,3,,,3,5,,,,,,,,,,,,,,,,,,FALSE,Foraging,0.040000,,,-,Non-Waterproof Boots,Non-Waterproof Boots,common,1,item-non-waterproof_shoes-3956428d-c960-470c-bfdd-0ff1045059b5,non_waterproof_boots
FALSE,FALSE,Picker's Gloves,Hands,Foraging,9,4,,,3,3,,,,,,,,,,,,,,,,,,FALSE,Foraging,0.040000,,,-,Picker's Gloves,Picker's Gloves,common,1,item-picker's_gloves-7e039ee9-a14c-45fb-9132-d947c85434df,pickers_gloves
FALSE,FALSE,Pointy Shears,Tool,Foraging,15,,,,2,,2.00,,,,,,,,,,,,,,,,,FALSE,Foraging,0.040000,,,-,Pointy Shears,Pointy Shears,common,1,item-pointy_shears-35a6358f-a168-43d6-a189-d199cf4b452d,pointy_shears
FALSE,FALSE,Camouflage Cape,Cape,Foraging,15,,,,,22,4.00,,,,,,,,,,,,,,,,,FALSE,Foraging,0.016667,,,-,Camouflage Cape,Camouflage Cape,uncommon,2,item-camouflage_cape-335bcbaf-966b-4d9f-b5e7-01824f669b18,camouflage_cape
FALSE,FALSE,Gardening Gloves,Hands,Foraging,17,9,,,5,9,,,,,,,,,,,,,,,,,,FALSE,Foraging,0.016667,,,-,Gardening Gloves,Gardening Gloves,uncommon,2,item-gardening_gloves-a14c330c-cff2-49d6-851e-edf97211605d,gardening_gloves
FALSE,FALSE,Waterproof Boots,Feet,Foraging,30,11,,,,13,4.00,,,,,,,,,,,,,,,,,FALSE,Foraging,0.016667,,,-,Waterproof Boots,Waterproof Boots,uncommon,2,item-waterproof_boots-41d4155d-129c-46fc-82ac-b6a594106e02,waterproof_boots
FALSE,FALSE,Big Basket,Tool,Foraging,28,,,,,,5.00,,,,,,,,,,,,,,,basket,,FALSE,Foraging,0.006250,,,-,Big Basket,Big Basket,rare,3,item-big_basket-df56bfb3-7783-4e00-bb71-5622d9319302,big_basket
FALSE,FALSE,Long Spade,Tool,Foraging,35,-12,,,,,14.00,,,,,,,,,,,,,,,,,FALSE,Foraging,0.006250,,,-,Long Spade,Long Spade,rare,3,item-long_spade-6cac8d70-9ffd-4ad2-8cf0-a087c88b0d8d,long_spade
FALSE,FALSE,Wilderness Pants,Legs,Foraging,25,12,,,,,,5.00,,,,,,,,,,,,,,,,FALSE,Foraging,0.006250,,,-,Wilderness Pants,Wilderness Pants,rare,3,item-wilderness_pants-07e3281a-2df6-490e-afee-ec52d0494282,wilderness_pants
FALSE,FALSE,Wilderness Shirt,Chest,Foraging,25,17,,,9,,,,,,,,,,,,,,,,,,,FALSE,Foraging,0.006250,,,-,Wilderness Shirt,Wilderness Shirt,rare,3,item-wilderness_shirt-1e415be4-1761-4c1c-8fc6-24b47f82882d,wilderness_shirt
FALSE,FALSE,Halfling's Feet Slippers,Feet,Foraging,30,12,,1,,15,,,2,,,,,,,,,,,,,,,FALSE,Foraging,0.003750,,,-,Halfling's Feet Slippers,Halfling's Feet Slippers,epic,4,item-halfling's_feet_slippers-552be939-273e-4837-a4ba-2cf82ca1b75e,halflings_feet_slippers
FALSE,FALSE,Wilderness Guidebook,Tool,Foraging,35,-10,,,,,,14.00,,,,,,,,,,,,,,,,FALSE,Foraging,0.003750,,,-,Wilderness Guidebook,Wilderness Guidebook,epic,4,item-wilderness_guide_book-d1f45315-3002-485d-a27a-d0fe6453f86d,wilderness_guidebook
FALSE,FALSE,Hat with a Feather,Head,Foraging,50,,,1,,,8.00,5.00,2,,,,,,,,,,,,,,,FALSE,Foraging,0.001000,,,-,Hat with a Feather,Hat with a Feather,legendary,5,item-hat_with_a_feather-907d5fc7-5840-4ef9-852e-ba7ac662048b,hat_with_a_feather
FALSE,FALSE,Fingersaw (GDTE),Ring,Carpentry,,,,,,,2.00,,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.066667,,,-,Fingersaw (GDTE),Fingersaw,common,1,78e53289-a9e2-4668-ab8e-6671e7e12044,fingersaw
FALSE,FALSE,Lil Stool (GDTE),Tool,Global,,,5,,,,,,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.066667,,,-,Lil Stool (GDTE),Lil Stool,common,1,e77c5b4b-4880-406e-a3e9-af523329bf0a,lil_stool
FALSE,FALSE,Moss Chewie,Tool,Global,,,,,10,,,,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.066667,,,-,Moss Chewie,Moss Chewie,common,1,2ecd5d98-3402-41d9-ad7c-16df4ff7e6fc,moss_chewie
FALSE,FALSE,Bogwood Boots,Feet,Carpentry,,6,,,,,2.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Bogwood Boots,Bogwood Boots,uncommon,2,c703e3aa-4805-496e-bbdd-1f917065af09,bogwood_boots
FALSE,FALSE,Bogwood Boots (GDTE),Feet,Carpentry,,6,,,,,2.00,2.00,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.025000,,,-,Bogwood Boots (GDTE),Bogwood Boots,uncommon,2,c703e3aa-4805-496e-bbdd-1f917065af09,bogwood_boots
FALSE,FALSE,Map of Halfling Rebels,Tool,Travel,,,,,,,,,,,,,,,,,,,,,,,,FALSE,Halfling Rebels,0.025000,,,-,Map of Halfling Rebels,Map of Halfling Rebels,uncommon,2,f1a9e370-fd69-4a49-92c0-c83475a896ab,map_of_halfling_rebels
FALSE,FALSE,Bogwood Gloves,Hands,Carpentry,,8,6,,,,2.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Bogwood Gloves,Bogwood Gloves,rare,3,862f06bf-39de-4b88-a387-e8e360a70dd2,bogwood_gloves
FALSE,FALSE,Bogwood Gloves (GDTE),Hands,Carpentry,,8,6,,,,2.00,5.00,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.012500,,,-,Bogwood Gloves (GDTE),Bogwood Gloves,rare,3,862f06bf-39de-4b88-a387-e8e360a70dd2,bogwood_gloves
FALSE,FALSE,Bogwood Shorts,Legs,Carpentry,,15,,,10,,2.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Bogwood Shorts,Bogwood Shorts,rare,3,679c432a-bac6-4db3-9ca9-47ee218db317,bogwood_shorts
FALSE,FALSE,Bogwood Shorts (GDTE),Legs,Carpentry,,15,,,10,,2.00,5.00,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.012500,,,-,Bogwood Shorts (GDTE),Bogwood Shorts,rare,3,679c432a-bac6-4db3-9ca9-47ee218db317,bogwood_shorts
FALSE,FALSE,Bogwood Vest,Chest,Carpentry,,20,,,20,,5.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Bogwood Vest,Bogwood Vest,epic,4,ff8abdc4-5fb6-4352-82f9-2d05c2f6a775,bogwood_vest
FALSE,FALSE,Bogwood Vest (GDTE),Chest,Carpentry,,20,,,20,,5.00,7.00,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.003750,,,-,Bogwood Vest (GDTE),Bogwood Vest,epic,4,ff8abdc4-5fb6-4352-82f9-2d05c2f6a775,bogwood_vest
FALSE,FALSE,Lily Pad Rope,Back,Agility,,9,,,24,,,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Lily Pad Rope,Lily Pad Rope,epic,4,3c458218-a68f-43e9-aa7b-479b090238a4,lily_pad_rope
FALSE,FALSE,Lily Pad Rope (GDTE),Back,Agility,,9,,,24,,,3.00,,,,,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.003750,,,-,Lily Pad Rope (GDTE),Lily Pad Rope,epic,4,3c458218-a68f-43e9-aa7b-479b090238a4,lily_pad_rope
FALSE,FALSE,Bogwood Bandana,Head,Carpentry,,25,,,,,10.00,,,,,5.00,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Bogwood Bandana,Bogwood Bandana,legendary,5,ac87f9a6-920d-4aff-b53f-942b3e528083,bogwood_bandana
FALSE,FALSE,Bogwood Bandana (GDTE),Head,Carpentry,,25,,,,,10.00,10.00,,,,5.00,,,,,,,,,,,GDTE,FALSE,Halfling Rebels,0.001000,,,-,Bogwood Bandana (GDTE),Bogwood Bandana,legendary,5,ac87f9a6-920d-4aff-b53f-942b3e528083,bogwood_bandana
FALSE,FALSE,Wholly Ring,Ring,Global,,1,1,,1,1,1.00,1.00,1,,1,1.00,1,1,,1,,,,,,,,FALSE,Halfling Rebels,0.000100,,,-,Wholly Ring,Wholly Ring,ethereal,6,2cae7236-9982-48c3-a3e4-789bc072ab03,wholly_ring
FALSE,FALSE,Hand Warming Pack (Jarvonia),Tool,Global,,5,,,,,,,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.066667,,,-,Hand Warming Pack (Jarvonia),Hand Warming Pack,common,1,72ce86d7-0783-4e6c-923a-c5badc5c98b1,hand_warming_pack
FALSE,FALSE,Knitted Mittens (Jarvonia),Hands,Global,,,,,,,1.00,,,,,1.00,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.066667,,,-,Knitted Mittens (Jarvonia),Knitted Mittens,common,1,6bd229b5-234f-4e01-9227-ddf504f837e2,knitted_mittens
FALSE,FALSE,Perfect Snowballs (Jarvonia),Tool,Global,,,,,,,,,,,,,,,,5,,,,,,,Jarvonia,FALSE,Jarvonia,0.066667,,,-,Perfect Snowballs (Jarvonia),Perfect Snowballs,common,1,f63650e8-ac25-4e92-a02c-5cc644e961e5,perfect_snowballs
FALSE,FALSE,Frost-Touched Boots,Feet,Mining,,5,,,,5,2.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Frost-Touched Boots,Frost-Touched Boots,uncommon,2,76d0253b-a60d-4d2a-b9af-6496058b132b,frost_touched_boots
FALSE,FALSE,Frost-Touched Boots (Jarvonia),Feet,Mining,,5,,,,5,2.00,2.00,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.025000,,,-,Frost-Touched Boots (Jarvonia),Frost-Touched Boots,uncommon,2,76d0253b-a60d-4d2a-b9af-6496058b132b,frost_touched_boots
FALSE,FALSE,Map of Jarvonia,Tool,Travel,,,,,,,,15.00,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.025000,,,-,Map of Jarvonia,Map of Jarvonia,uncommon,2,item-map_of_jarvonia-86ba96b3-a845-4f5c-a054-04ec5146fb25,map_of_jarvonia
FALSE,FALSE,Frost-Touched Gauntlets,Hands,Mining,,6,,,9,,2.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Frost-Touched Gauntlets,Frost-Touched Gauntlets,rare,3,549a7ba5-747d-4c54-be1f-9e4f75a46c81,frost_touched_gauntlets
FALSE,FALSE,Frost-Touched Gauntlets (Jarvonia),Hands,Mining,,6,,,9,,2.00,4.00,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.012500,,,-,Frost-Touched Gauntlets (Jarvonia),Frost-Touched Gauntlets,rare,3,549a7ba5-747d-4c54-be1f-9e4f75a46c81,frost_touched_gauntlets
FALSE,FALSE,Frost-Touched Leggings,Legs,Mining,,12,,,,10,3.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Frost-Touched Leggings,Frost-Touched Leggings,rare,3,d59afbe3-7dbf-406f-a723-fc17ff793418,frost_touched_leggings
FALSE,FALSE,Frost-Touched Leggings (Jarvonia),Legs,Mining,,12,,,,10,3.00,5.00,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.012500,,,-,Frost-Touched Leggings (Jarvonia),Frost-Touched Leggings,rare,3,d59afbe3-7dbf-406f-a723-fc17ff793418,frost_touched_leggings
FALSE,FALSE,Frost-Touched Torso,Chest,Mining,,10,5,,,20,,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Frost-Touched Torso,Frost-Touched Torso,epic,4,579a0386-58ed-4584-a4e7-5826c426bcc8,frost_touched_torso
FALSE,FALSE,Frost-Touched Torso (Jarvonia),Chest,Mining,,10,5,,,20,,7.00,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.003750,,,-,Frost-Touched Torso (Jarvonia),Frost-Touched Torso,epic,4,579a0386-58ed-4584-a4e7-5826c426bcc8,frost_touched_torso
FALSE,FALSE,Wintry Pan,Tool,"Fishing, Mining",,8,6,,,16,,,,,,,,,,,,,,,,goldPan,,FALSE,,,Chest Dupe,,-,Wintry Pan,Wintry Pan,epic,4,f681a6a2-0468-437a-b81f-31230d3bb2db,wintry_pan
FALSE,FALSE,Wintry Pan (Jarvonia),Tool,"Fishing, Mining",,8,6,,,16,,,,,,,,,,,,0.1,,,,goldPan,Jarvonia,FALSE,Jarvonia,0.003750,,,-,Wintry Pan (Jarvonia),Wintry Pan,epic,4,f681a6a2-0468-437a-b81f-31230d3bb2db,wintry_pan
FALSE,FALSE,Frost-Touched Helm,Head,Mining,,8,,,25,,4.00,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Frost-Touched Helm,Frost-Touched Helm,legendary,5,717534f3-5209-4ab1-b9ff-e8cdc4c0901b,frost_touched_helm
FALSE,FALSE,Frost-Touched Helm (Jarvonia),Head,Mining,,8,,,25,,4.00,10.00,,,,,,,,,,,,,,,Jarvonia,FALSE,Jarvonia,0.001000,,,-,Frost-Touched Helm (Jarvonia),Frost-Touched Helm,legendary,5,717534f3-5209-4ab1-b9ff-e8cdc4c0901b,frost_touched_helm
FALSE,FALSE,Ring of Ash,Ring,Mining,,5,,,,,10.00,,,,,,,,,,,,,,,,,FALSE,Jarvonia,0.000100,,,-,Ring of Ash,Ring of Ash,ethereal,6,item-ring_of_ash-99cb5ff8-bb24-46d7-b4cf-9f6c88981547,ring_of_ash
FALSE,FALSE,Fingerpick,Ring,Mining,5,,,,,,1.50,,,,,,,,,,,,,,,,,FALSE,Mining,0.100000,,,-,Fingerpick,Fingerpick,common,1,bf2e8e88-a93f-49d9-91e8-0a48ba90430c,fingerpick
FALSE,FALSE,Light Mining Shovel,Tool,Mining,7,3,,,3,9,,,,,,,,,,,,,,,,,,FALSE,Mining,0.100000,,,-,Light Mining Shovel,Light Mining Shovel,common,1,item-simple_mining_shovel-181ceb11-171c-44c0-ab1b-ba388587648c,light_mining_shovel
FALSE,FALSE,Hand Lantern,Tool,Mining,10,,,,9,,,,,,,,,14,,,,,,,,lightSource,,FALSE,Mining,0.025000,,,-,Hand Lantern,Hand Lantern,uncommon,2,item-hand_lantern-45ccac31-1d4c-4ace-8543-77dc92743363,hand_lantern
FALSE,FALSE,Mining Cartpack,Back,Mining,14,,,,,,1.00,,,,,,,,,,,,,,,,,FALSE,Mining,0.025000,,,-,Mining Cartpack,Mining Cartpack,uncommon,2,c3e6fffc-5749-4ffa-ad7c-c847e710b8c7,mining_cartpack
FALSE,FALSE,Miner's Beard,Neck,Mining,25,,,,,,,4.00,,,,,,,,,,,,,,,,FALSE,Mining,0.008333,,,-,Miner's Beard,Miner's Beard,rare,3,item-miner's_pants-0f8a2f3a-108f-47b6-a611-9af72ca75243,miners_beard
FALSE,FALSE,Miner's Magnet,Tool,Mining,32,7,,,,20,,,,,,,,,,,,,,,,magnet,,FALSE,Mining,0.008333,,,-,Miner's Magnet,Miner's Magnet,rare,3,item-miner's_magnet-2dba74e3-f318-4aa3-8369-f1c2f66406f4,miners_magnet
FALSE,FALSE,Mining Helmet,Head,Mining,23,,,,,40,2.00,,,,,,,,,,,,,,,lightSource,,FALSE,Mining,0.008333,,,-,Mining Helmet,Mining Helmet,rare,3,item-mining_helm-e87d1306-9279-4345-abbb-1f6cc9047eb0,mining_helmet
FALSE,FALSE,Heavy Pick Handle,Tool,Mining,27,-27,,,,,27.00,,,,,,,,,,,,,,,,,FALSE,Mining,0.002500,,,-,Heavy Pick Handle,Heavy Pick Handle,epic,4,729eef10-2c77-4c01-bbd3-e8391fdc2071,heavy_pick_handle
FALSE,FALSE,Miner's Pants,Legs,Mining,35,16,,,,17,5.00,,,,,,,,,,,,,,,,,FALSE,Mining,0.002500,,,-,Miner's Pants,Miner's Pants,epic,4,item-miner's_pants-534680fd-e972-4887-a47c-3c7b3c5f7b69,miners_pants
FALSE,FALSE,Miner's Shirt,Chest,Mining,32,9,,2,7,12,,,,,,,,13,,,,,,,,,,FALSE,Mining,0.002500,,,-,Miner's Shirt,Miner's Shirt,epic,4,item-miner's_shirt-be099811-8cd1-4d74-8b2d-1758aac46fe9,miners_shirt
FALSE,FALSE,Shovel Axe,Tool,Mining,50,12,,,9,21,,,,,,,,,,,,,,,,,,FALSE,Mining,0.001000,,,-,Shovel Axe,Shovel Axe,legendary,5,item-shovel_axe-d658ca55-3ece-48e6-8a27-3446c3522332,shovel_axe
FALSE,FALSE,Rusty Fishing Net,Tool,Fishing,1,5,,,7,20,,,,,,,,,,,,,,,,,,FALSE,Rusty,0.040000,,,-,Rusty Fishing Net,Rusty Fishing Net,common,1,6169fade-c6d1-4ad8-b392-6e1360573f7d,rusty_fishing_net
FALSE,FALSE,Rusty Fishing Rod,Tool,Fishing,1,3,,,,,,,,,,,,,,,,,,,,,,FALSE,Rusty,0.040000,,,-,Rusty Fishing Rod,Rusty Fishing Rod,common,1,e187c456-7295-4eb2-b493-c8307e0f73c5,rusty_fishing_rod
FALSE,FALSE,Rusty Hatchet,Tool,Woodcutting,1,4,,,1,2,,,,,,,2,,,,,,,,,,,FALSE,Rusty,0.040000,,,-,Rusty Hatchet,Rusty Hatchet,common,1,114f34a7-06cc-4abf-a232-b374f03d35dd,rusty_hatchet
FALSE,FALSE,Rusty Pickaxe,Tool,Mining,1,4,,,1,2,,,,,,,,2,,,,,,,,,,FALSE,Rusty,0.040000,,,-,Rusty Pickaxe,Rusty Pickaxe,common,1,4df85577-159b-4f44-93f6-0256b36c57a3,rusty_pickaxe
FALSE,FALSE,Rusty Sickle,Tool,Foraging,1,4,,,1,4,,,,,,,,,,,,,,,,,,FALSE,Rusty,0.040000,,,-,Rusty Sickle,Rusty Sickle,common,1,9200b8e6-26c2-4661-b116-a53a0a82f79e,rusty_sickle
FALSE,FALSE,Jarvonian Poker,Tool,Smithing,9,4,,,6,,2.00,,,,,,,,,,,,,,,,,FALSE,Smithing,0.100000,,,-,Jarvonian Poker,Jarvonian Poker,common,1,dd2c1523-70fa-4408-aee8-1b9e55f65a73,jarvonian_poker
FALSE,FALSE,Steel-Toe Boots (Mine),Feet,Mining,8,4,,,,,,,,,,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Steel-Toe Boots (Mine),Steel-Toe Boots,common,1,item-steel-toe_boots-a7736eff-1cb0-4f51-aacd-ebe8488530f0,steel_toe_boots
FALSE,FALSE,Steel-Toe Boots (Smith),Feet,Smithing,10,6,,,,,,,,,,,,,,,,,,,,,,FALSE,Smithing,0.100000,,,-,Steel-Toe Boots (Smith),Steel-Toe Boots,common,1,item-steel-toe_boots-a7736eff-1cb0-4f51-aacd-ebe8488530f0,steel_toe_boots
FALSE,FALSE,Forge Bellows,Tool,Smithing,15,8,,1,,,3.00,,,,,,,,,,,,,,,bellows,,FALSE,Smithing,0.016667,,,-,Forge Bellows,Forge Bellows,uncommon,2,item-forge_bellows-23dc6a53-66d9-4169-b05c-18dc40841a41,forge_bellows
FALSE,FALSE,Smith's Pants,Legs,Smithing,12,7,4,,,,,,,,4,,,,,,,,,,,,,FALSE,Smithing,0.016667,,,-,Smith's Pants,Smith's Pants,uncommon,2,item-smiths_pants-fdb9c583-9a94-42a1-8121-09f239a8c54a,smiths_pants
FALSE,FALSE,Wolf Jaw Tongs,Tool,Smithing,17,,8,,7,,,,,,5,3.00,,,,,,,,,,,,FALSE,Smithing,0.016667,,,-,Wolf Jaw Tongs,Wolf Jaw Tongs,uncommon,2,item-wolf_jaw_tongs-025be997-3da8-4222-a6d3-f3ab69efed05,wolf_jaw_tongs
FALSE,FALSE,Blacksmithing Guidebook,Tool,Smithing,30,-10,,,,,,16.00,,,,,,,,,,,,,,,,FALSE,Smithing,0.006250,,,-,Blacksmithing Guidebook,Blacksmithing Guidebook,rare,3,item-blacksmiths_handbook-6ce128ed-a011-471b-9e6c-583f56b0ff3e,blacksmithing_guidebook
FALSE,FALSE,Metalworking Gloves,Hands,Smithing,16,,,2,,,,6.00,,,,4.00,,,,,,,,,,,,FALSE,Smithing,0.006250,,,-,Metalworking Gloves,Metalworking Gloves,rare,3,item-metalworking_gloves-5877d21d-f1a0-42b6-89a9-90e45cd50f0d,metalworking_gloves
FALSE,FALSE,Smelting Goggles,Head,Smithing,24,14,4,,10,,,,,,3,,,,,,,,,,,,,FALSE,Smithing,0.006250,,,-,Smelting Goggles,Smelting Goggles,rare,3,item-smelting_goggles-3d36947b-6f85-4df9-af92-d07573a393a4,smelting_goggles
FALSE,FALSE,Smith's Apron,Chest,Smithing,20,,,,,,6.00,6.00,,,8,,,,,,,,,,,,,FALSE,Smithing,0.006250,,,-,Smith's Apron,Smith's Apron,rare,3,item-smiths_apron-9ebc0cef-3479-45d7-88dc-16ea7e978831,smiths_apron
FALSE,FALSE,Fire Resistant Cloak,Cape,Smithing,33,15,,,,,6.00,,4,,,,,,,,,,,,,,,FALSE,Smithing,0.003750,,,-,Fire Resistant Cloak,Fire Resistant Cloak,epic,4,5f343177-b909-44b6-8f6e-5e6f299d9c7d,fire_resistant_cloak
FALSE,FALSE,Jarvonian Smith's Hammer,Tool,Smithing,40,31,,,,,4.00,,,,,,,,,,,,,,,hammer,,FALSE,Smithing,0.003750,,,-,Jarvonian Smith's Hammer,Jarvonian Smith's Hammer,epic,4,item-jarvonian_smiths_hammer-feb8b1b4-d91b-4bfc-b286-79dbfcf4c70b,jarvonian_smiths_hammer
FALSE,FALSE,Meltdown Mask,Head,Smithing,50,6,,,,,,,,,30,,,,,,,,,,,,,FALSE,Smithing,0.001000,,,-,Meltdown Mask,Meltdown Mask,legendary,5,ac75cc7c-d726-4436-8c2a-c31dd99f4fc6,meltdown_mask
FALSE,FALSE,Meltdown Mask (Glo),Head,"Crafting,Carpentry,Trinketry",,,,,,,,,,,30,,,,,,,,,,,,,FALSE,,,Chest Dupe,,-,Meltdown Mask (Glo),Meltdown Mask,legendary,5,ac75cc7c-d726-4436-8c2a-c31dd99f4fc6,meltdown_mask
FALSE,FALSE,Rusty Diving Leggings,Legs,Global,,-15,,,,,,,,,,,,,,,,,,,,diving,,FALSE,Sunken,0.200000,,,-,Rusty Diving Leggings,Rusty Diving Leggings,common,1,item-rusty_diving_leggings-5b9d6572-a23d-4305-aeda-d9c105dd6f22,rusty_diving_leggings
FALSE,FALSE,Gold Pan,Tool,"Fishing,Mining",13,4,4,,,8,,,,,,,,,,,,,,,,goldPan,,FALSE,Sunken,0.500000,,,-,Gold Pan,Gold Pan,uncommon,2,item-gold_pan-3aba960d-666c-4101-8fb6-45cb9ccd1bf5,gold_pan
FALSE,FALSE,Northern Spices,Tool,Cooking,30,5,,,5,,,5.00,,,,,,,,,,,,,,,,FALSE,Sunken,0.012500,,,-,Northern Spices,Northern Spices,rare,3,item-northern_spices-edfc971d-d1fb-4bcb-ac2f-6d228b8b594b,northern_spices
